symbol,date,returns
dcbc,2022-06-01,-0.07039981880384971
dcbc,2022-07-01,-0.07125170209714093
dcbc,2022-08-01,-0.005369933450229847
dcbc,2022-09-01,0.0642685245333956
dcbc,2022-10-01,-0.12570841091310547
dcbc,2022-11-01,-0.06853483708677333
dcbc,2022-12-01,0.023026638708588232
dcbc,2023-01-01,-0.016228387299214275
dcbc,2023-02-01,0.1014150724849725
dcds,2004-05-01,0
dcds,2004-06-01,0.009899856789616024
dcds,2004-07-01,-0.005842145258304288
dcds,2004-08-01,-0.0018929252840585997
dcds,2004-09-01,0.003492931713249936
dcds,2004-10-01,0.00586725718661385
dcds,2004-11-01,-0.006031068360681013
dcds,2004-12-01,-0.004275826379455339
dcds,2005-01-01,0.01098688356320121
dcds,2005-02-01,0.00988046538945464
dcds,2005-03-01,0.016338991764964783
dcds,2005-04-01,0.013669693524394289
dcds,2005-05-01,-0.021841898844412566
dcds,2005-06-01,0.027086756168680726
dcds,2005-07-01,0.0027406456562795167
dcds,2005-08-01,0.011596106143038742
dcds,2005-09-01,0.024322359045432895
dcds,2005-10-01,0.06941367754394934
dcds,2005-11-01,0.05997423989430395
dcds,2005-12-01,0.028812333683152724
dcds,2006-01-01,0.030268088084389078
dcds,2006-02-01,0.0392966781011137
dcds,2006-03-01,0.16028014134998902
dcds,2006-04-01,0.2242872792644104
dcds,2006-05-01,0.2588987087426049
dcds,2006-06-01,0.01727354151160032
dcds,2006-07-01,0.017781611728137525
dcds,2006-08-01,-0.08219881584144983
dcds,2006-09-01,0.05016049305608217
dcds,2006-10-01,-0.07797515151289869
dcds,2006-11-01,0
dcds,2006-12-01,0.15222472103986084
dcds,2007-01-01,0.33697132674712393
dcds,2007-02-01,0.28474935556049896
dcds,2007-03-01,0.1575874433354847
dcds,2007-04-01,-0.1266836366854065
dcds,2007-05-01,-0.06043639568699222
dcds,2007-06-01,0.04658817618386757
dcds,2007-07-01,-0.11387403627115611
dcds,2007-08-01,-0.016990688557074307
dcds,2007-09-01,-0.01671565772640038
dcds,2007-10-01,0.12937786144228314
dcds,2007-11-01,0.04478503435286374
dcds,2007-12-01,-0.046272095518365086
dcds,2008-01-01,-0.04228359986710273
dcds,2008-02-01,-0.029961605004667824
dcds,2008-03-01,-0.16097011785681248
dcds,2008-04-01,-0.11202663315768435
dcds,2008-05-01,-0.09077371073549667
dcds,2008-06-01,-0.15333547917910306
dcds,2008-07-01,0.02155925757890098
dcds,2008-08-01,0.01376861210604563
dcds,2008-09-01,0.14881148579232106
dcds,2008-10-01,-0.09430449667188212
dcds,2008-11-01,-0.09498454920820643
dcds,2008-12-01,-0.03822617636538328
dcds,2009-01-01,0.010095135654144993
dcds,2009-02-01,-0.04193707333302443
dcds,2009-03-01,-0.031079763207784716
dcds,2009-04-01,0.05634761283197598
dcds,2009-05-01,0.100928400515369
dcds,2009-06-01,0.08635963199352292
dcds,2009-07-01,0.004974332183284913
dcds,2009-08-01,0.09486019854379446
dcds,2009-09-01,0.09964458969019185
dcds,2009-10-01,0.06137845333030323
dcds,2009-11-01,-0.028912701855637768
dcds,2009-12-01,-0.04457145113693117
dcds,2010-01-01,0.05157870445316237
dcds,2010-02-01,-0.016436270913307238
dcds,2010-03-01,0.004936563378968417
dcds,2010-04-01,0.0033550961565305126
dcds,2010-05-01,-0.0021384828661284994
dcds,2010-06-01,0.005337805914365168
dcds,2010-07-01,2.4691358024697685e-4
dcds,2010-08-01,-0.01686826298033406
dcds,2010-09-01,-0.0719367258118514
dcds,2010-10-01,-0.018352347026198368
dcds,2010-11-01,-0.006936150666054242
dcds,2010-12-01,-0.01785466487811649
dcds,2011-01-01,-0.009748975651109104
dcds,2011-02-01,0.033149434034053016
dcds,2011-03-01,-0.14381070754499836
dcds,2011-04-01,0.02435614818000964
dcds,2011-05-01,-0.05490237245433549
dcds,2011-06-01,-0.05353770965233806
dcds,2011-07-01,-0.04535852599460155
dcds,2011-08-01,-0.056733665252934995
dcds,2011-09-01,0.07845692688648498
dcds,2011-10-01,-0.04362537764350449
dcds,2011-11-01,-0.06027293404094014
dcds,2011-12-01,-0.08585451122764554
dcds,2012-01-01,-0.07222181363536073
dcds,2012-02-01,0.10891795481569555
dcds,2012-03-01,0.08256487239974275
dcds,2012-04-01,0.00488642366613834
dcds,2012-05-01,0.09055066368773823
dcds,2012-06-01,-0.04711978790069893
dcds,2012-07-01,-0.03534842544580752
dcds,2012-08-01,0.005309734513274433
dcds,2012-09-01,-0.03155972874282731
dcds,2012-10-01,-0.03386749259359012
dcds,2012-11-01,0.019931702557669517
dcds,2012-12-01,-0.011479330372394903
dcds,2013-01-01,0.058132301099053096
dcds,2013-02-01,0.12196237261562581
dcds,2013-03-01,-0.03639010189228531
dcds,2013-04-01,0.061510574018126984
dcds,2013-05-01,-0.034096083788706766
dcds,2013-06-01,0.10395426955035658
dcds,2013-07-01,-0.03704692254310571
dcds,2013-08-01,0.011142524530184605
dcds,2013-09-01,0.005153508771929882
dcds,2013-10-01,0.020290171266499346
dcds,2013-11-01,0.012509996792472888
dcds,2013-12-01,0.020830398629103408
dcds,2014-01-01,-0.014702703038189657
dcds,2014-02-01,0.10304105926057727
dcds,2014-03-01,0.03255520450687488
dcds,2014-04-01,0.02458460307540289
dcds,2014-05-01,-0.014082662115611266
dcds,2014-06-01,-0.06995505727068096
dcds,2014-07-01,0.048721033024241134
dcds,2014-08-01,0.04145316796997989
dcds,2014-09-01,0.06651407773483498
dcds,2014-10-01,-0.013512635930963635
dcds,2014-11-01,-0.014093181882413486
dcds,2014-12-01,-0.06458765694754776
dcds,2015-01-01,-0.04258482755811255
dcds,2015-02-01,0.026113835415484177
dcds,2015-03-01,0.017443972664512586
dcds,2015-04-01,-0.053678534560491764
dcds,2015-05-01,-4.873398331555201e-4
dcds,2015-06-01,0.05272172312749546
dcds,2015-07-01,0.03908432394519479
dcds,2015-08-01,0.03563170027528484
dcds,2015-09-01,-0.03553125728015394
dcds,2015-10-01,0.020042609142233436
dcds,2015-11-01,0.05319769612990233
dcds,2015-12-01,-0.03063751612780774
dcds,2016-01-01,0.015485768851253523
dcds,2016-02-01,-0.04585606304271095
dcds,2016-03-01,0.04766195917011373
dcds,2016-04-01,0.007793035824733785
dcds,2016-05-01,0.044997989302077546
dcds,2016-06-01,0.034456982510263634
dcds,2016-07-01,0.05733820986926519
dcds,2016-08-01,0.018565748371122126
dcds,2016-09-01,0.056085025048280945
dcds,2016-10-01,0.0010465708638640603
dcds,2016-11-01,-0.02264914704276033
dcds,2016-12-01,-0.0030688877170357287
dcds,2017-01-01,-0.01269953404057389
dcds,2017-02-01,0.026889313092361755
dcds,2017-03-01,0.02016775003355975
dcds,2017-04-01,0.031924522571118
dcds,2017-05-01,-0.006308993791571571
dcds,2017-06-01,0.03848859737491894
dcds,2017-07-01,0.04377351649990202
dcds,2017-08-01,-0.005356340833532647
dcds,2017-09-01,0.01606303811594878
dcds,2017-10-01,0.033009942176762674
dcds,2017-11-01,0.02408631829432628
dcds,2017-12-01,0.12406970127129635
dcds,2018-01-01,0.035074948206524015
dcds,2018-02-01,0.09395456868091756
dcds,2018-03-01,0.02533346517452917
dcds,2018-04-01,0.055312650889064674
dcds,2018-05-01,-0.08423773295191406
dcds,2018-06-01,-0.050262873163947286
dcds,2018-07-01,-0.05483954741148245
dcds,2018-08-01,-0.010753417302366786
dcds,2018-09-01,0.02909150258679194
dcds,2018-10-01,0.0238364283787309
dcds,2018-11-01,-0.10186131648571628
dcds,2018-12-01,-0.0024753518372335748
dcds,2019-01-01,-0.005439716490107438
dcds,2019-02-01,3.3765169219424074e-4
dcds,2019-03-01,0.04817808316560468
dcds,2019-04-01,0.0023911003539927034
dcds,2019-05-01,-0.003283051572290807
dcds,2019-06-01,-0.017625665256934653
dcds,2019-07-01,0.013353673187182835
dcds,2019-08-01,0.04277406104373882
dcds,2019-09-01,0.012565427254228156
dcds,2019-10-01,0.027283440800632386
dcds,2019-11-01,0.008222135681171139
dcds,2019-12-01,-0.040452559249324116
dcds,2020-01-01,0.0106900768129925
dcds,2020-02-01,-0.019523819924117114
dcds,2020-03-01,-0.01811377650164747
dcds,2020-04-01,-0.2232933643297036
dcds,2020-05-01,0.12803421222459277
dcds,2020-06-01,0.12534381402417916
dcds,2020-07-01,-0.03967521258363804
dcds,2020-08-01,-0.040448851985291245
dcds,2020-09-01,0.12082645258780556
dcds,2020-10-01,0.03239210454185337
dcds,2020-11-01,0.012596621051508494
dcds,2020-12-01,0.11950086116629666
dcds,2021-01-01,0.09136999597466389
dcds,2021-02-01,-0.03376392629918701
dcds,2021-03-01,0.1353905335849208
dcds,2021-04-01,0.016960031498043593
dcds,2021-05-01,0.04080455358370916
dcds,2021-06-01,0.1272260409513053
dcds,2021-07-01,0.04815734910290037
dcds,2021-08-01,-0.03063741805575959
dcds,2021-09-01,0.04728062051144888
dcds,2021-10-01,0.01845005573486591
dcds,2021-11-01,0.07531420351302254
dcds,2021-12-01,0.016586178244754946
dcds,2022-01-01,-0.007366346574448013
dcds,2022-02-01,-0.04215668236796555
dcds,2022-03-01,0.033055955080674604
dcds,2022-04-01,0.016345891793778655
dcds,2022-05-01,-0.11705297925207803
dcds,2022-06-01,-0.07519579924232644
dcds,2022-07-01,-0.060948597161421536
dcds,2022-08-01,-0.012399293714461579
dcds,2022-09-01,0.06666540720215308
dcds,2022-10-01,-0.12294516302099845
dcds,2022-11-01,-0.06351261490248905
dcds,2022-12-01,0.007626246010742799
dcds,2023-01-01,-0.02413125950705719
dcds,2023-02-01,0.0893490770576697
dfvncaf,2019-01-01,0
dfvncaf,2019-02-01,0.014644000000000101
dfvncaf,2019-03-01,0.0645852141243628
dfvncaf,2019-04-01,-0.016045548175064206
dfvncaf,2019-05-01,-0.028683446191017925
dfvncaf,2019-06-01,-0.007148689842757849
dfvncaf,2019-07-01,0.018494073525552324
dfvncaf,2019-08-01,0.007707391183150669
dfvncaf,2019-09-01,0.01322554917921348
dfvncaf,2019-10-01,0.007896672458372889
dfvncaf,2019-11-01,0.03523846491093341
dfvncaf,2019-12-01,-0.07083295119613442
dfvncaf,2020-01-01,0.0022343979221743915
dfvncaf,2020-02-01,-0.025376147657084958
dfvncaf,2020-03-01,-0.025185874986997425
dfvncaf,2020-04-01,-0.1638021447328839
dfvncaf,2020-05-01,0.025094432263992106
dfvncaf,2020-06-01,0.15006520759727793
dfvncaf,2020-07-01,-0.02611351767051462
dfvncaf,2020-08-01,-0.05226722049151955
dfvncaf,2020-09-01,0.09307336098806451
dfvncaf,2020-10-01,0.056585708782545874
dfvncaf,2020-11-01,0.01826727335148215
dfvncaf,2020-12-01,0.10932507949291703
dfvncaf,2021-01-01,0.09870765858899788
dfvncaf,2021-02-01,-0.07195816505354435
dfvncaf,2021-03-01,0.1495478944703661
dfvncaf,2021-04-01,0.03150847422963543
dfvncaf,2021-05-01,-0.0036120178724428076
dfvncaf,2021-06-01,0.1160632749378343
dfvncaf,2021-07-01,0.0368889072842411
dfvncaf,2021-08-01,-0.058931684738853574
dfvncaf,2021-09-01,0.004776124467670062
dfvncaf,2021-10-01,0.008027365783548124
dfvncaf,2021-11-01,0.05388336910223801
dfvncaf,2021-12-01,0.01066805239266988
dfvncaf,2022-01-01,-0.0067615346227712925
dfvncaf,2022-02-01,-0.001173570962675341
dfvncaf,2022-03-01,0.0024413592102776605
dfvncaf,2022-04-01,0.021225930219685774
dfvncaf,2022-05-01,-0.15663522478946923
dfvncaf,2022-06-01,0.03986129796572713
dfvncaf,2022-07-01,-0.06212867454299975
dfvncaf,2022-08-01,0.027394948977079503
dfvncaf,2022-09-01,0.044168965004415695
dfvncaf,2022-10-01,-0.14875611311928572
dfvncaf,2022-11-01,-0.014263273043309987
dfvncaf,2022-12-01,0.044171592587467945
dfvncaf,2023-01-01,-0.052502594389954305
dfvncaf,2023-02-01,0.06515373888579457
e1vfvn30,2014-10-01,0
e1vfvn30,2014-11-01,-0.01941747572815533
e1vfvn30,2014-12-01,-0.03960396039603964
e1vfvn30,2015-01-01,-0.030927835051546393
e1vfvn30,2015-02-01,-0.010638297872340385
e1vfvn30,2015-03-01,0.021505376344086002
e1vfvn30,2015-04-01,-0.06315789473684208
e1vfvn30,2015-05-01,0.011235955056179803
e1vfvn30,2015-06-01,0.011111111111111072
e1vfvn30,2015-07-01,0.05494505494505497
e1vfvn30,2015-08-01,0.05208333333333326
e1vfvn30,2015-09-01,-0.07920792079207917
e1vfvn30,2015-10-01,0
e1vfvn30,2015-11-01,0.043010752688172005
e1vfvn30,2015-12-01,-0.030927835051546393
e1vfvn30,2016-01-01,0
e1vfvn30,2016-02-01,-0.04255319148936165
e1vfvn30,2016-03-01,0.022222222222222143
e1vfvn30,2016-04-01,-0.010869565217391353
e1vfvn30,2016-05-01,0.04395604395604402
e1vfvn30,2016-06-01,0.03157894736842115
e1vfvn30,2016-07-01,0.030612244897959107
e1vfvn30,2016-08-01,0.00990099009900991
e1vfvn30,2016-09-01,0.03921568627450989
e1vfvn30,2016-10-01,0.018867924528301883
e1vfvn30,2016-11-01,-0.03703703703703709
e1vfvn30,2016-12-01,-0.013461538461538414
e1vfvn30,2017-01-01,-0.006822612085769952
e1vfvn30,2017-02-01,0.03238469087340534
e1vfvn30,2017-03-01,0.017110266159695797
e1vfvn30,2017-04-01,0.059813084112149584
e1vfvn30,2017-05-01,-0.014109347442680775
e1vfvn30,2017-06-01,0.05456171735241511
e1vfvn30,2017-07-01,0.07124681933842236
e1vfvn30,2017-08-01,-0.0150435471100554
e1vfvn30,2017-09-01,0.020096463022508004
e1vfvn30,2017-10-01,0.02127659574468077
e1vfvn30,2017-11-01,0.060956790123456894
e1vfvn30,2017-12-01,0.1439999999999999
e1vfvn30,2018-01-01,0.04322949777495233
e1vfvn30,2018-02-01,0.08470444850700787
e1vfvn30,2018-03-01,0.0196629213483146
e1vfvn30,2018-04-01,0.052341597796143224
e1vfvn30,2018-05-01,-0.1413612565445026
e1vfvn30,2018-06-01,-0.02195121951219514
e1vfvn30,2018-07-01,-0.04426433915211969
e1vfvn30,2018-08-01,0.014350945857795283
e1vfvn30,2018-09-01,0.016077170418006492
e1vfvn30,2018-10-01,0.04113924050632911
e1vfvn30,2018-11-01,-0.11428571428571432
e1vfvn30,2018-12-01,0.04186684969114629
e1vfvn30,2019-01-01,-0.07114624505928857
e1vfvn30,2019-02-01,0.007092198581560183
e1vfvn30,2019-03-01,0.07042253521126751
e1vfvn30,2019-04-01,-0.017105263157894735
e1vfvn30,2019-05-01,-0.014725568942436373
e1vfvn30,2019-06-01,-0.04211956521739135
e1vfvn30,2019-07-01,0.03191489361702127
e1vfvn30,2019-08-01,0.008934707903780037
e1vfvn30,2019-09-01,0.006811989100817373
e1vfvn30,2019-10-01,0.048714479025710355
e1vfvn30,2019-11-01,0
e1vfvn30,2019-12-01,-0.05483870967741933
e1vfvn30,2020-01-01,0.00887372013651877
e1vfvn30,2020-02-01,-0.05480378890392423
e1vfvn30,2020-03-01,0.0014316392269149159
e1vfvn30,2020-04-01,-0.2580414581844175
e1vfvn30,2020-05-01,0.1464354527938343
e1vfvn30,2020-06-01,0.1504201680672268
e1vfvn30,2020-07-01,-0.028487947406866332
e1vfvn30,2020-08-01,-0.05112781954887213
e1vfvn30,2020-09-01,0.1077654516640254
e1vfvn30,2020-10-01,0.04077253218884125
e1vfvn30,2020-11-01,0.0281786941580755
e1vfvn30,2020-12-01,0.09090909090909083
e1vfvn30,2021-01-01,0.12316176470588225
e1vfvn30,2021-02-01,-0.0556464811783961
e1vfvn30,2021-03-01,0.1571346042749855
e1vfvn30,2021-04-01,0.02845731402895657
e1vfvn30,2021-05-01,0.07766990291262132
