time,open,high,low,close,"VN100TRI, HOSE: Open","VN100TRI, HOSE: High","VN100TRI, HOSE: Low","VN100TRI, HOSE: Close","VN30TRI, HOSE: Open","VN30TRI, HOSE: High","VN30TRI, HOSE: Low","VN30TRI, HOSE: Close","VNMIDCAPTRI, HOSE: Open","VNMIDCAPTRI, HOSE: High","VNMIDCAPTRI, HOSE: Low","VNMIDCAPTRI, HOSE: Close",Volume,Volume MA,RSI,K,D
2017-04-19T09:00:00+07:00,862.28003,862.28003,862.28003,862.28003,709.47998,709.47998,709.47998,709.47998,717.72998,717.72998,717.72998,717.72998,971.52002,971.52002,971.52002,971.52002,NaN,NaN,47.65369087509304,17.281241938784618,7.7492695084171
2017-04-20T09:00:00+07:00,862.12,862.12,862.12,862.12,704.54999,704.54999,704.54999,704.54999,712.03998,712.03998,712.03998,712.03998,968.69,968.69,968.69,968.69,NaN,NaN,47.48531089257455,28.430565967052214,17.22612483076784
2017-04-21T09:00:00+07:00,860.59003,860.59003,860.59003,860.59003,704.21997,704.21997,704.21997,704.21997,710.23999,710.23999,710.23999,710.23999,974.33002,974.33002,974.33002,974.33002,NaN,NaN,45.81844575599066,31.97644025193016,25.896082719255663
2017-04-24T09:00:00+07:00,856.51001,856.51001,856.51001,856.51001,699.78998,699.78998,699.78998,699.78998,704.40997,704.40997,704.40997,704.40997,974.34998,974.34998,974.34998,974.34998,NaN,NaN,41.622468978576364,26.053702220282435,28.820236146421603
2017-04-25T09:00:00+07:00,858.65002,858.65002,858.65002,858.65002,701.5,701.5,701.5,701.5,705.98999,705.98999,705.98999,705.98999,977.34998,977.34998,977.34998,977.34998,NaN,NaN,44.493731795687076,23.11593279381663,27.04869175534307
2017-04-26T09:00:00+07:00,865.77002,865.77002,865.77002,865.77002,706.65997,706.65997,706.65997,706.65997,711.21997,711.21997,711.21997,711.21997,985.60999,985.60999,985.60999,985.60999,NaN,NaN,52.80996073360007,29.98169107086454,26.383775361654532
2017-04-27T09:00:00+07:00,873.63,873.63,873.63,873.63,714.31,714.31,714.31,714.31,719.48999,719.48999,719.48999,719.48999,992.85999,992.85999,992.85999,992.85999,NaN,NaN,59.94459429303241,47.97425547696245,33.690626447214534
2017-04-28T09:00:00+07:00,876.06,876.06,876.06,876.06,713.90002,713.90002,713.90002,713.90002,718.57001,718.57001,718.57001,718.57001,993.01001,993.01001,993.01001,993.01001,NaN,NaN,61.864249146352364,65.03232853535891,47.66275836106197
2017-05-03T09:00:00+07:00,880.65002,880.65002,880.65002,880.65002,717.90002,717.90002,717.90002,717.90002,723.32001,723.32001,723.32001,723.32001,997.83002,997.83002,997.83002,997.83002,NaN,NaN,65.25181061080616,81.98746272029972,64.99801557754036
2017-05-04T09:00:00+07:00,886.81,886.81,886.81,886.81,720.73999,720.73999,720.73999,720.73999,725.98999,725.98999,725.98999,725.98999,1002.19,1002.19,1002.19,1002.19,NaN,NaN,69.2052974982184,91.93629432686492,79.65202852750785
2017-05-05T09:00:00+07:00,898.19,898.19,898.19,898.19,720.59998,720.59998,720.59998,720.59998,723.75,723.75,723.75,723.75,1011.94,1011.94,1011.94,1011.94,NaN,NaN,74.88930347096215,100,91.30791901572155
2017-05-08T09:00:00+07:00,906.40002,906.40002,906.40002,906.40002,719.87,719.87,719.87,719.87,720.51001,720.51001,720.51001,720.51001,1021.61,1021.61,1021.61,1021.61,NaN,NaN,78.0386736750612,100,97.31209810895497
2017-05-09T09:00:00+07:00,916.67999,916.67999,916.67999,916.67999,726.96997,726.96997,726.96997,726.96997,727.88,727.88,727.88,727.88,1033.6,1033.6,1033.6,1033.6,NaN,NaN,81.21552150567818,100,100
2017-05-10T09:00:00+07:00,917.40997,917.40997,917.40997,917.40997,728.70001,728.70001,728.70001,728.70001,730.46997,730.46997,730.46997,730.46997,1033.62,1033.62,1033.62,1033.62,NaN,NaN,81.42104568001135,100,100
2017-05-11T09:00:00+07:00,920.98999,920.98999,920.98999,920.98999,729.09003,729.09003,729.09003,729.09003,730.98999,730.98999,730.98999,730.98999,1033.54,1033.54,1033.54,1033.54,NaN,NaN,82.4359997271549,100,100
2017-05-12T09:00:00+07:00,928.03998,928.03998,928.03998,928.03998,730.32001,730.32001,730.32001,730.32001,730.79999,730.79999,730.79999,730.79999,1041.3101,1041.3101,1041.3101,1041.3101,NaN,NaN,84.25959608755666,100,100
2017-05-15T09:00:00+07:00,940.28003,940.28003,940.28003,940.28003,736.09998,736.09998,736.09998,736.09998,735.42999,735.42999,735.42999,735.42999,1055.83,1055.83,1055.83,1055.83,NaN,NaN,86.81847785293833,100,100
2017-05-16T09:00:00+07:00,933.28998,933.28998,933.28998,933.28998,733.54999,733.54999,733.54999,733.54999,732.98999,732.98999,732.98999,732.98999,1049.51,1049.51,1049.51,1049.51,NaN,NaN,78.92727463654184,93.78519349277582,97.92839783092528
2017-05-17T09:00:00+07:00,934.09003,934.09003,934.09003,934.09003,737.52002,737.52002,737.52002,737.52002,736.65002,736.65002,736.65002,736.65002,1055.34,1055.34,1055.34,1055.34,NaN,NaN,79.16074660578663,86.27949404276238,93.3548958451794
2017-05-18T09:00:00+07:00,924.85999,924.85999,924.85999,924.85999,736.16998,736.16998,736.16998,736.16998,735.52002,735.52002,735.52002,735.52002,1052.9399,1052.9399,1052.9399,1052.9399,NaN,NaN,69.58251570009534,64.90066837059204,81.65511863537675
2017-05-19T09:00:00+07:00,926.62,926.62,926.62,926.62,742.52002,742.52002,742.52002,742.52002,743.07001,743.07001,743.07001,743.07001,1058.75,1058.75,1058.75,1058.75,NaN,NaN,70.31997145790719,49.07711738602324,66.75242659979256
2017-05-22T09:00:00+07:00,923.12,923.12,923.12,923.12,749.57001,749.57001,749.57001,749.57001,752.76001,752.76001,752.76001,752.76001,1057.27,1057.27,1057.27,1057.27,NaN,NaN,66.84904449861511,25.718160234063173,46.565315330226156
2017-05-23T09:00:00+07:00,923.22998,923.22998,923.22998,923.22998,747.27002,747.27002,747.27002,747.27002,750.39001,750.39001,750.39001,750.39001,1053.54,1053.54,1053.54,1053.54,NaN,NaN,66.90432454418149,13.85592700817587,29.5504015427541
2017-05-24T09:00:00+07:00,928.34998,928.34998,928.34998,928.34998,756.51001,756.51001,756.51001,756.51001,761,761,761,761,1065.11,1065.11,1065.11,1065.11,NaN,NaN,69.45770179107897,6.9153683170502545,15.496485186429767
2017-05-25T09:00:00+07:00,933.63,933.63,933.63,933.63,757.17999,757.17999,757.17999,757.17999,760.02002,760.02002,760.02002,760.02002,1075.73,1075.73,1075.73,1075.73,NaN,NaN,71.8681219513176,12.824624939544464,11.198640088256866
2017-05-26T09:00:00+07:00,937.09998,937.09998,937.09998,937.09998,760.20001,760.20001,760.20001,760.20001,762.64001,762.64001,762.64001,762.64001,1079.63,1079.63,1079.63,1079.63,NaN,NaN,73.35632195856834,23.59441377949678,14.444802345363835
2017-05-29T09:00:00+07:00,940.53003,940.53003,940.53003,940.53003,762.48999,762.48999,762.48999,762.48999,766.23999,766.23999,766.23999,766.23999,1078.13,1078.13,1078.13,1078.13,NaN,NaN,74.77675788268073,32.473076812850906,22.96403851063072
2017-05-30T09:00:00+07:00,929.03003,929.03003,929.03003,929.03003,751.54999,751.54999,751.54999,751.54999,754.79999,754.79999,754.79999,754.79999,1063.8101,1063.8101,1063.8101,1063.8101,NaN,NaN,62.706370521989285,24.095143458996873,26.720878017114856
2017-05-31T09:00:00+07:00,927.10999,927.10999,927.10999,927.10999,753.02002,753.02002,753.02002,753.02002,756.87,756.87,756.87,756.87,1063.98,1063.98,1063.98,1063.98,NaN,NaN,60.93773634478763,13.233080183768855,23.267100151872217
2017-06-01T09:00:00+07:00,931.78998,931.78998,931.78998,931.78998,759.15997,759.15997,759.15997,759.15997,763.59003,763.59003,763.59003,763.59003,1069.66,1069.66,1069.66,1069.66,NaN,NaN,63.63041210573994,3.468055916023246,13.598759852929666
2017-06-02T09:00:00+07:00,939.03003,939.03003,939.03003,939.03003,759.12,759.12,759.12,759.12,762.07001,762.07001,762.07001,762.07001,1076.41,1076.41,1076.41,1076.41,NaN,NaN,67.37696864686882,15.246630018865945,10.649255372886023
2017-06-05T09:00:00+07:00,944.39001,944.39001,944.39001,944.39001,761.5,761.5,761.5,761.5,765.69,765.69,765.69,765.69,1073.05,1073.05,1073.05,1073.05,NaN,NaN,69.8529376179005,31.55421979213415,16.756301909007785
2017-06-06T09:00:00+07:00,948.92999,948.92999,948.92999,948.92999,770.81,770.81,770.81,770.81,777.31,777.31,777.31,777.31,1079.3199,1079.3199,1079.3199,1079.3199,NaN,NaN,71.80489383597538,54.26132243394202,33.687390748314044
2017-06-07T09:00:00+07:00,954.20001,954.20001,954.20001,954.20001,775.09998,775.09998,775.09998,775.09998,782.07001,782.07001,782.07001,782.07001,1084.14,1084.14,1084.14,1084.14,NaN,NaN,73.91614479795601,73.74316756818617,53.186236598087454
2017-06-08T09:00:00+07:00,952.03003,952.03003,952.03003,952.03003,775.66998,775.66998,775.66998,775.66998,782.42999,782.42999,782.42999,782.42999,1085.48,1085.48,1085.48,1085.48,NaN,NaN,71.5406866585735,82.97435422925275,70.32628141046033
2017-06-09T09:00:00+07:00,951.26001,951.26001,951.26001,951.26001,777.06,777.06,777.06,777.06,785.27002,785.27002,785.27002,785.27002,1080.97,1080.97,1080.97,1080.97,NaN,NaN,70.67274409555047,80.24740387532074,78.98830855758656
2017-06-12T09:00:00+07:00,946.70001,946.70001,946.70001,946.70001,774.77002,774.77002,774.77002,774.77002,781.72998,781.72998,781.72998,781.72998,1080.8101,1080.8101,1080.8101,1080.8101,NaN,NaN,65.59732909045724,60.2103039866214,74.47735403039832
2017-06-13T09:00:00+07:00,948.57001,948.57001,948.57001,948.57001,778.78998,778.78998,778.78998,778.78998,786.65997,786.65997,786.65997,786.65997,1082.5699,1082.5699,1082.5699,1082.5699,NaN,NaN,66.65490844983088,48.44218344581412,62.96663043591877
2017-06-14T09:00:00+07:00,950.53998,950.53998,950.53998,950.53998,781.09003,781.09003,781.09003,781.09003,791.04999,791.04999,791.04999,791.04999,1081.27,1081.27,1081.27,1081.27,NaN,NaN,67.7786519694572,41.47133386137673,50.04127376460411
2017-06-15T09:00:00+07:00,950.87,950.87,950.87,950.87,783,783,783,783,792.16998,792.16998,792.16998,792.16998,1085.3199,1085.3199,1085.3199,1085.3199,NaN,NaN,67.97337253625793,47.19438646133779,45.702634589509564
2017-06-16T09:00:00+07:00,951.67999,951.67999,951.67999,951.67999,786.65002,786.65002,786.65002,786.65002,795.85999,795.85999,795.85999,795.85999,1090.2,1090.2,1090.2,1090.2,NaN,NaN,68.47689766783259,52.78707379603805,47.15093137291754
2017-06-19T09:00:00+07:00,956.33002,956.33002,956.33002,956.33002,794.54999,794.54999,794.54999,794.54999,803.73999,803.73999,803.73999,803.73999,1102.65,1102.65,1102.65,1102.65,NaN,NaN,71.26952820274037,62.84556224707617,54.27567416815069
2017-06-20T09:00:00+07:00,958.64001,958.64001,958.64001,958.64001,796.57001,796.57001,796.57001,796.57001,806.03998,806.03998,806.03998,806.03998,1108.59,1108.59,1108.59,1108.59,NaN,NaN,72.56956673956029,74.86862106692567,63.50041903667998
2017-06-21T09:00:00+07:00,957.81,957.81,957.81,957.81,797.53003,797.53003,797.53003,797.53003,806.21997,806.21997,806.21997,806.21997,1111.36,1111.36,1111.36,1111.36,NaN,NaN,71.32078231023783,78.43904397811501,72.05107576403897
2017-06-22T09:00:00+07:00,963.14001,963.14001,963.14001,963.14001,797.63,797.63,797.63,797.63,804.20001,804.20001,804.20001,804.20001,1123.1801,1123.1801,1123.1801,1123.1801,NaN,NaN,74.3707687399737,85.23653024094853,79.51473176199643
2017-06-23T09:00:00+07:00,968.45001,968.45001,968.45001,968.45001,799.65997,799.65997,799.65997,799.65997,804.52002,804.52002,804.52002,804.52002,1133.98,1133.98,1133.98,1133.98,NaN,NaN,76.99555284757707,89.60043280608379,84.42533567504914
2017-06-26T09:00:00+07:00,967.38,967.38,967.38,967.38,802.48999,802.48999,802.48999,802.48999,807.23999,807.23999,807.23999,807.23999,1136.9,1136.9,1136.9,1136.9,NaN,NaN,75.32155353361478,95.10450239255732,89.98048847986324
2017-06-27T09:00:00+07:00,963.03003,963.03003,963.03003,963.03003,795.97998,795.97998,795.97998,795.97998,801.15997,801.15997,801.15997,801.15997,1124.13,1124.13,1124.13,1124.13,NaN,NaN,68.77512912935725,71.06443002869456,85.25645507577859
2017-06-28T09:00:00+07:00,966.78998,966.78998,966.78998,966.78998,798.65002,798.65002,798.65002,798.65002,803.57001,803.57001,803.57001,803.57001,1128.7,1128.7,1128.7,1128.7,NaN,NaN,71.11223965827008,53.859079105392404,73.34267050888145
2017-06-29T09:00:00+07:00,972.71997,972.71997,972.71997,972.71997,802.63,802.63,802.63,802.63,807.92999,807.92999,807.92999,807.92999,1134.9,1134.9,1134.9,1134.9,NaN,NaN,74.37043028949861,51.07758360111249,58.66703091173317
2017-06-30T09:00:00+07:00,972.31,972.31,972.31,972.31,806.85999,806.85999,806.85999,806.85999,812.39001,812.39001,812.39001,812.39001,1137.97,1137.97,1137.97,1137.97,NaN,NaN,73.75111187889648,64.65911700652073,56.53192657100856
2017-07-03T09:00:00+07:00,974.46997,974.46997,974.46997,974.46997,807.03003,807.03003,807.03003,807.03003,812.79999,812.79999,812.79999,812.79999,1138.97,1138.97,1138.97,1138.97,NaN,NaN,74.93539329784676,74.41380898284085,63.38350319682471
2017-07-04T09:00:00+07:00,977.07001,977.07001,977.07001,977.07001,804.76001,804.76001,804.76001,804.76001,810.79999,810.79999,810.79999,810.79999,1135.09,1135.09,1135.09,1135.09,NaN,NaN,76.3203502402218,79.59619959251943,72.88970852729369
2017-07-05T09:00:00+07:00,984.01001,984.01001,984.01001,984.01001,807.09998,807.09998,807.09998,807.09998,812.87,812.87,812.87,812.87,1140.3,1140.3,1140.3,1140.3,NaN,NaN,79.5659434923642,90.05473855097397,81.35491570877811
2017-07-06T09:00:00+07:00,990.79999,990.79999,990.79999,990.79999,810.96997,810.96997,810.96997,810.96997,817.87,817.87,817.87,817.87,1140.48,1140.48,1140.48,1140.48,NaN,NaN,82.14454092458493,97.505397497956,89.05211188048315
2017-07-07T09:00:00+07:00,984.41998,984.41998,984.41998,984.41998,802.67999,802.67999,802.67999,802.67999,808.34998,808.34998,808.34998,808.34998,1134.97,1134.97,1134.97,1134.97,NaN,NaN,72.84301090073777,76.80892730781316,88.1230211189144
2017-07-10T09:00:00+07:00,978.66998,978.66998,978.66998,978.66998,790.84998,790.84998,790.84998,790.84998,796.87,796.87,796.87,796.87,1117.47,1117.47,1117.47,1117.47,NaN,NaN,65.63010968880661,43.47559397447984,72.59663959341636
2017-07-11T09:00:00+07:00,983.95001,983.95001,983.95001,983.95001,794.17999,794.17999,794.17999,794.17999,798.95001,798.95001,798.95001,798.95001,1124.58,1124.58,1124.58,1124.58,NaN,NaN,68.6954763126356,16.329508993944582,45.53801009207921
2017-07-12T09:00:00+07:00,993.12,993.12,993.12,993.12,800.07001,800.07001,800.07001,800.07001,804.07001,804.07001,804.07001,804.07001,1134.6,1134.6,1134.6,1134.6,NaN,NaN,73.17084154880524,21.40773794023588,27.070946969553447
2017-07-13T09:00:00+07:00,996.72998,996.72998,996.72998,996.72998,803.81,803.81,803.81,803.81,808.09003,808.09003,808.09003,808.09003,1139.3101,1139.3101,1139.3101,1139.3101,NaN,NaN,74.70402267475211,39.72285651016272,25.82003448144774
2017-07-14T09:00:00+07:00,997.03998,997.03998,997.03998,997.03998,803.08002,803.08002,803.08002,803.08002,806.60999,806.60999,806.60999,806.60999,1142.1801,1142.1801,1142.1801,1142.1801,NaN,NaN,74.83700390471083,52.119140916191135,37.74991178886325
2017-07-17T09:00:00+07:00,989.96002,989.96002,989.96002,989.96002,790.12,790.12,790.12,790.12,791.34998,791.34998,791.34998,791.34998,1132.29,1132.29,1132.29,1132.29,NaN,NaN,66.268590547944,38.187384497987246,43.34312730811371
2017-07-18T09:00:00+07:00,986.21997,986.21997,986.21997,986.21997,784.51001,784.51001,784.51001,784.51001,786.82001,786.82001,786.82001,786.82001,1118.17,1118.17,1118.17,1118.17,NaN,NaN,62.2161343562429,19.87226592806041,36.72626378074627
2017-07-19T09:00:00+07:00,989.46002,989.46002,989.46002,989.46002,783,783,783,783,783.04999,783.04999,783.04999,783.04999,1124.96,1124.96,1124.96,1124.96,NaN,NaN,64.25542763548482,4.699765677441772,20.919805367829817
2017-07-20T09:00:00+07:00,990.81,990.81,990.81,990.81,781.31,781.31,781.31,781.31,781.84998,781.84998,781.84998,781.84998,1119.6801,1119.6801,1119.6801,1119.6801,NaN,NaN,65.10061192829424,8.23576608999123,10.935932565164478
2017-07-21T09:00:00+07:00,987.84003,987.84003,987.84003,987.84003,773.31,773.31,773.31,773.31,773.17999,773.17999,773.17999,773.17999,1108.63,1108.63,1108.63,1108.63,NaN,NaN,61.64708182167928,8.23576608999123,7.057099285808085
2017-07-24T09:00:00+07:00,982.37,982.37,982.37,982.37,772.42999,772.42999,772.42999,772.42999,774.32001,774.32001,774.32001,774.32001,1098.29,1098.29,1098.29,1098.29,NaN,NaN,55.77808218670669,4.8247335817833825,7.098755253921955
2017-07-25T09:00:00+07:00,987.63,987.63,987.63,987.63,780.76001,780.76001,780.76001,780.76001,783.66998,783.66998,783.66998,783.66998,1107.76,1107.76,1107.76,1107.76,NaN,NaN,59.746654177547136,5.017197582092138,6.0258990846222575
2017-07-26T09:00:00+07:00,1001.75,1001.75,1001.75,1001.75,790.71002,790.71002,790.71002,790.71002,792.02002,792.02002,792.02002,792.02002,1129.59,1129.59,1129.59,1129.59,NaN,NaN,68.03859491048563,26.460370680034615,12.100767281303385
2017-07-27T09:00:00+07:00,1002.33,1002.33,1002.33,1002.33,788.78998,788.78998,788.78998,788.78998,789.79999,789.79999,789.79999,789.79999,1128.1,1128.1,1128.1,1128.1,NaN,NaN,68.3272096529892,48.40832004806888,26.628629436731885
2017-07-28T09:00:00+07:00,1007.03,1007.03,1007.03,1007.03,794.79999,794.79999,794.79999,794.79999,796.34003,796.34003,796.34003,796.34003,1135.08,1135.08,1135.08,1135.08,NaN,NaN,70.64082443983287,69.38549660220431,48.084729110102614
2017-07-31T09:00:00+07:00,1009.1,1009.1,1009.1,1009.1,799.84998,799.84998,799.84998,799.84998,803.12,803.12,803.12,803.12,1134.91,1134.91,1134.91,1134.91,NaN,NaN,71.6239606102674,75.65616562330784,64.48332742452702
2017-08-01T09:00:00+07:00,1011.53,1011.53,1011.53,1011.53,800.63,800.63,800.63,800.63,805.37,805.37,805.37,805.37,1131.0601,1131.0601,1131.0601,1131.0601,NaN,NaN,72.77644554873298,83.43771094816006,76.15979105789076
2017-08-02T09:00:00+07:00,1012.49,1012.49,1012.49,1012.49,798.26001,798.26001,798.26001,798.26001,803.06,803.06,803.06,803.06,1125.79,1125.79,1125.79,1125.79,NaN,NaN,73.23886663049637,87.98158848943994,82.35848835363596
2017-08-03T09:00:00+07:00,1022.62,1022.62,1022.62,1022.62,800.58002,800.58002,800.58002,800.58002,805.01001,805.01001,805.01001,805.01001,1129.83,1129.83,1129.83,1129.83,NaN,NaN,77.56869125251156,93.60107970372728,88.34012638044244
2017-08-04T09:00:00+07:00,1033.11,1033.11,1033.11,1033.11,803.88,803.88,803.88,803.88,808.78998,808.78998,808.78998,808.78998,1133.0601,1133.0601,1133.0601,1133.0601,NaN,NaN,80.99739304949132,97.20491834417412,92.92919551244712
2017-08-07T09:00:00+07:00,1049.74,1049.74,1049.74,1049.74,805.28003,805.28003,805.28003,805.28003,810.53003,810.53003,810.53003,810.53003,1134.15,1134.15,1134.15,1134.15,NaN,NaN,84.9300664710131,100,96.93533268263381
2017-08-08T09:00:00+07:00,1055.36,1055.36,1055.36,1055.36,799.46002,799.46002,799.46002,799.46002,805.58002,805.58002,805.58002,805.58002,1121.95,1121.95,1121.95,1121.95,NaN,NaN,85.9856133875196,100,99.0683061147247
2017-08-09T09:00:00+07:00,1040.54,1040.54,1040.54,1040.54,782.97998,782.97998,782.97998,782.97998,787.72998,787.72998,787.72998,787.72998,1103.66,1103.66,1103.66,1103.66,NaN,NaN,71.71965458855334,84.25783435248938,94.7526114508298
2017-08-10T09:00:00+07:00,1030.95,1030.95,1030.95,1030.95,784.02002,784.02002,784.02002,784.02002,789.91998,789.91998,789.91998,789.91998,1099.4,1099.4,1099.4,1099.4,NaN,NaN,64.28685476072621,60.31374076145199,81.52385837131379
2017-08-11T09:00:00+07:00,1019.26,1019.26,1019.26,1019.26,785.28998,785.28998,785.28998,785.28998,791.59003,791.59003,791.59003,791.59003,1099.51,1099.51,1099.51,1099.51,NaN,NaN,56.58810839868114,26.980407428118657,57.18399418068668
2017-08-14T09:00:00+07:00,1024.45,1024.45,1024.45,1024.45,792.84003,792.84003,792.84003,792.84003,799.41998,799.41998,799.41998,799.41998,1110.5699,1110.5699,1110.5699,1110.5699,NaN,NaN,58.93916528428336,12.05506335158394,33.11640384705154
2017-08-15T09:00:00+07:00,1021.19,1021.19,1021.19,1021.19,787.81,787.81,787.81,787.81,793.76001,793.76001,793.76001,793.76001,1106.83,1106.83,1106.83,1106.83,NaN,NaN,56.85626869942513,2.9698860354993317,14.001785605067314
2017-08-16T09:00:00+07:00,1019.33,1019.33,1019.33,1019.33,790.5,790.5,790.5,790.5,797.27002,797.27002,797.27002,797.27002,1108.36,1108.36,1108.36,1108.36,NaN,NaN,55.64791887943142,2.9698860354993317,5.998278474194206
2017-08-17T09:00:00+07:00,1007.45,1007.45,1007.45,1007.45,784.03998,784.03998,784.03998,784.03998,791.65002,791.65002,791.65002,791.65002,1093.08,1093.08,1093.08,1093.08,NaN,NaN,48.550560224743776,0.30406242621133295,2.0812781657366703
2017-08-18T09:00:00+07:00,1013.07,1013.07,1013.07,1013.07,785.13,785.13,785.13,785.13,792.82001,792.82001,792.82001,792.82001,1094.13,1094.13,1094.13,1094.13,NaN,NaN,51.68957419561952,2.7950754757638716,2.0230079791581836
2017-08-21T09:00:00+07:00,1008.55,1008.55,1008.55,1008.55,784.53003,784.53003,784.53003,784.53003,792.14001,792.14001,792.14001,792.14001,1093.59,1093.59,1093.59,1093.59,NaN,NaN,49.09516698560593,3.28001024042066,2.12638271413196
2017-08-22T09:00:00+07:00,996.33002,996.33002,996.33002,996.33002,779.13,779.13,779.13,779.13,786.32001,786.32001,786.32001,786.32001,1086.99,1086.99,1086.99,1086.99,NaN,NaN,42.835442869275944,3.28001024042066,3.118365318868402
2017-08-23T09:00:00+07:00,990.90002,990.90002,990.90002,990.90002,783.45001,783.45001,783.45001,783.45001,791.53998,791.53998,791.53998,791.53998,1089.72,1089.72,1089.72,1089.72,NaN,NaN,40.37216979050457,0.48493476465678853,2.348318415166041
2017-08-24T09:00:00+07:00,989.90002,989.90002,989.90002,989.90002,787.90997,787.90997,787.90997,787.90997,796.46002,796.46002,796.46002,796.46002,1095.04,1095.04,1095.04,1095.04,NaN,NaN,39.91691852631288,0,1.2549816683591544
2017-08-25T09:00:00+07:00,994.57001,994.57001,994.57001,994.57001,791.02002,791.02002,791.02002,791.02002,800.09998,800.09998,800.09998,800.09998,1096.77,1096.77,1096.77,1096.77,NaN,NaN,43.141442012692565,2.3331270081880677,0.9393539242816235
2017-08-28T09:00:00+07:00,994.90002,994.90002,994.90002,994.90002,797.70001,797.70001,797.70001,797.70001,807.42999,807.42999,807.42999,807.42999,1104.3,1104.3,1104.3,1104.3,NaN,NaN,43.372720308418096,5.955249095778207,2.7627920346554298
2017-08-29T09:00:00+07:00,987.48999,987.48999,987.48999,987.48999,795.16998,795.16998,795.16998,795.16998,803.78003,803.78003,803.78003,803.78003,1105.25,1105.25,1105.25,1105.25,NaN,NaN,39.48863541939744,5.955249095778207,4.747875066581499
2017-08-30T09:00:00+07:00,987.21997,987.21997,987.21997,987.21997,804.04999,804.04999,804.04999,804.04999,814.75,814.75,814.75,814.75,1107.47,1107.47,1107.47,1107.47,NaN,NaN,39.350348442105805,3.6221220875901388,5.177540093048855
2017-08-31T09:00:00+07:00,985.73999,985.73999,985.73999,985.73999,807.64001,807.64001,807.64001,807.64001,820.62,820.62,820.62,820.62,1103.08,1103.08,1103.08,1103.08,NaN,NaN,38.55342478764177,0,3.1924570611227865
2017-09-01T09:00:00+07:00,992.28003,992.28003,992.28003,992.28003,811.81,811.81,811.81,811.81,824.85999,824.85999,824.85999,824.85999,1106.34,1106.34,1106.34,1106.34,NaN,NaN,43.95492992444927,9.837278408466373,4.486466832018842
2017-09-05T09:00:00+07:00,988.56,988.56,988.56,988.56,813.90002,813.90002,813.90002,813.90002,828.01001,828.01001,828.01001,828.01001,1103.35,1103.35,1103.35,1103.35,NaN,NaN,41.70899308929683,15.990464895903203,8.609247768123197
2017-09-06T09:00:00+07:00,986.5,986.5,986.5,986.5,813.07001,813.07001,813.07001,813.07001,827.96002,827.96002,827.96002,827.96002,1100.23,1100.23,1100.23,1100.23,NaN,NaN,40.475635298319915,20.86812589832442,15.565289734231337
2017-09-07T09:00:00+07:00,986.03998,986.03998,986.03998,986.03998,815.23999,815.23999,815.23999,815.23999,830.34003,830.34003,830.34003,830.34003,1104.38,1104.38,1104.38,1104.38,NaN,NaN,40.1898303618416,15.183270759358983,17.347287184528874
2017-09-08T09:00:00+07:00,986.25,986.25,986.25,986.25,819.39001,819.39001,819.39001,819.39001,836.23999,836.23999,836.23999,836.23999,1103.33,1103.33,1103.33,1103.33,NaN,NaN,40.39675612812005,14.858758210449041,16.97005162271082
2017-09-11T09:00:00+07:00,978.75,978.75,978.75,978.75,813.32001,813.32001,813.32001,813.32001,830.73999,830.73999,830.73999,830.73999,1092.48,1092.48,1092.48,1092.48,NaN,NaN,35.653013925714504,9.981097208027828,13.341042059278623
2017-09-12T09:00:00+07:00,985.81,985.81,985.81,985.81,816.78998,816.78998,816.78998,816.78998,833.89001,833.89001,833.89001,833.89001,1099.98,1099.98,1099.98,1099.98,NaN,NaN,42.49818435853482,33.3129736827608,19.384276367079227
2017-09-13T09:00:00+07:00,994.06,994.06,994.06,994.06,821.71002,821.71002,821.71002,821.71002,838.03998,838.03998,838.03998,838.03998,1112.49,1112.49,1112.49,1112.49,NaN,NaN,49.28721057846437,60.817633077567244,34.7039013227853
2017-09-14T09:00:00+07:00,999.32001,999.32001,999.32001,999.32001,824.38,824.38,824.38,824.38,841.21997,841.21997,841.21997,841.21997,1113.71,1113.71,1113.71,1113.71,NaN,NaN,53.090051744833794,94.15096641090058,62.76052439040955
2017-09-15T09:00:00+07:00,1008.28,1008.28,1008.28,1008.28,824.81,824.81,824.81,824.81,841.52002,841.52002,841.52002,841.52002,1115.53,1115.53,1115.53,1115.53,NaN,NaN,58.762707957582975,100,84.98953316282261
2017-09-18T09:00:00+07:00,1015.65,1015.65,1015.65,1015.65,829.08002,829.08002,829.08002,829.08002,846.10999,846.10999,846.10999,846.10999,1120.15,1120.15,1120.15,1120.15,NaN,NaN,62.752608088135894,100,98.05032213696687
2017-09-19T09:00:00+07:00,1016.28,1016.28,1016.28,1016.28,828.28003,828.28003,828.28003,828.28003,845.02002,845.02002,845.02002,845.02002,1120.63,1120.63,1120.63,1120.63,NaN,NaN,63.08144032070622,100,100
2017-09-20T09:00:00+07:00,1016.87,1016.87,1016.87,1016.87,827.17999,827.17999,827.17999,827.17999,842.66998,842.66998,842.66998,842.66998,1123.9,1123.9,1123.9,1123.9,NaN,NaN,63.40725425653091,100,100
2017-09-21T09:00:00+07:00,1017.33,1017.33,1017.33,1017.33,824.66998,824.66998,824.66998,824.66998,838.33002,838.33002,838.33002,838.33002,1128.54,1128.54,1128.54,1128.54,NaN,NaN,63.67641032211242,100,100
