time,open,high,low,close,Volume,Volume MA,RSI,K,D
2016-04-06T09:00:00+07:00,574.08002,574.08002,574.08002,574.08002,NaN,NaN,NaN,NaN,NaN
2016-04-07T09:00:00+07:00,577.08002,577.08002,577.08002,577.08002,NaN,NaN,NaN,NaN,NaN
2016-04-08T09:00:00+07:00,578.32001,578.32001,578.32001,578.32001,NaN,NaN,NaN,NaN,NaN
2016-04-11T09:00:00+07:00,586.44,586.44,586.44,586.44,NaN,NaN,NaN,NaN,NaN
2016-04-12T09:00:00+07:00,587.78003,587.78003,587.78003,587.78003,NaN,NaN,NaN,NaN,NaN
2016-04-13T09:00:00+07:00,585.59998,585.59998,585.59998,585.59998,NaN,NaN,NaN,NaN,NaN
2016-04-14T09:00:00+07:00,587.19,587.19,587.19,587.19,NaN,NaN,NaN,NaN,NaN
2016-04-15T09:00:00+07:00,585.91998,585.91998,585.91998,585.91998,NaN,NaN,NaN,NaN,NaN
2016-04-19T09:00:00+07:00,575.85999,575.85999,575.85999,575.85999,NaN,NaN,NaN,NaN,NaN
2016-04-20T09:00:00+07:00,576.38,576.38,576.38,576.38,NaN,NaN,NaN,NaN,NaN
2016-04-21T09:00:00+07:00,582.34998,582.34998,582.34998,582.34998,NaN,NaN,NaN,NaN,NaN
2016-04-22T09:00:00+07:00,593.66998,593.66998,593.66998,593.66998,NaN,NaN,NaN,NaN,NaN
2016-04-25T09:00:00+07:00,592.56,592.56,592.56,592.56,NaN,NaN,NaN,NaN,NaN
2016-04-26T09:00:00+07:00,598.33002,598.33002,598.33002,598.33002,NaN,NaN,NaN,NaN,NaN
2016-04-27T09:00:00+07:00,594.92999,594.92999,594.92999,594.92999,NaN,NaN,68.32477560686723,NaN,NaN
2016-04-28T09:00:00+07:00,592.65997,592.65997,592.65997,592.65997,NaN,NaN,65.50974263089401,NaN,NaN
2016-04-29T09:00:00+07:00,598.02002,598.02002,598.02002,598.02002,NaN,NaN,68.78054586559583,NaN,NaN
2016-05-04T09:00:00+07:00,599.5,599.5,599.5,599.5,NaN,NaN,69.63675116430036,66.66666666666667,NaN
2016-05-05T09:00:00+07:00,601.62,601.62,601.62,601.62,NaN,NaN,70.86920222270967,100,NaN
2016-05-06T09:00:00+07:00,603.29999,603.29999,603.29999,603.29999,NaN,NaN,71.84450645112574,100,88.8888888888889
2016-05-09T09:00:00+07:00,601.16998,601.16998,601.16998,601.16998,NaN,NaN,68.70379467679328,83.4736707715302,94.49122359051006
2016-05-10T09:00:00+07:00,600.62,600.62,600.62,600.62,NaN,NaN,67.87867337258601,62.60557849488891,82.02641642213969
2016-05-11T09:00:00+07:00,608.02002,608.02002,608.02002,608.02002,NaN,NaN,72.63996146824614,62.6055784948889,69.56160925376933
2016-05-12T09:00:00+07:00,608.07001,608.07001,608.07001,608.07001,NaN,NaN,72.66943380307616,79.13190772335871,68.11435490437883
2016-05-13T09:00:00+07:00,606.28003,606.28003,606.28003,606.28003,NaN,NaN,69.77126190666374,86.50699764037863,76.08149461954207
2016-05-16T09:00:00+07:00,610.78003,610.78003,610.78003,610.78003,NaN,NaN,72.71711861312654,86.50699764037863,84.04863433470531
2016-05-17T09:00:00+07:00,616.89001,616.89001,616.89001,616.89001,NaN,NaN,76.11993875372255,86.50699764037863,86.50699764037863
2016-05-18T09:00:00+07:00,616.90002,616.90002,616.90002,616.90002,NaN,NaN,76.1251924820425,100,91.00466509358574
2016-05-19T09:00:00+07:00,615.08002,615.08002,615.08002,615.08002,NaN,NaN,72.98131333665675,90.12797639456419,92.2116580116476
2016-05-20T09:00:00+07:00,611.28998,611.28998,611.28998,611.28998,NaN,NaN,66.79491435916961,56.79464306123085,82.30753981859833
2016-05-23T09:00:00+07:00,611.21997,611.21997,611.21997,611.21997,NaN,NaN,66.68246968388885,23.461309727897515,56.794643061230836
2016-05-24T09:00:00+07:00,612.09003,612.09003,612.09003,612.09003,NaN,NaN,67.41658767932174,2.5914770952026194,27.61580996144365
2016-05-25T09:00:00+07:00,610.81,610.81,610.81,610.81,NaN,NaN,65.14247007888916,2.5914770952026194,9.548087972767574
2016-05-26T09:00:00+07:00,604.90002,604.90002,604.90002,604.90002,NaN,NaN,55.785817562133005,2.5914770952026194,2.5914770952026083
2016-05-27T09:00:00+07:00,609.54999,609.54999,609.54999,609.54999,NaN,NaN,60.583023972752116,7.861936808954893,4.3482969997867
2016-05-30T09:00:00+07:00,615.08002,615.08002,615.08002,615.08002,NaN,NaN,65.39212362944443,23.605301760169382,11.352905221442287
2016-05-31T09:00:00+07:00,616.54999,616.54999,616.54999,616.54999,NaN,NaN,66.56004037550119,41.26271561186332,24.243318060329187
2016-06-01T09:00:00+07:00,618.46997,618.46997,618.46997,618.46997,NaN,NaN,68.07546530594473,53.541757884459635,39.46992508549744
2016-06-02T09:00:00+07:00,620.53998,620.53998,620.53998,620.53998,NaN,NaN,69.67128253868458,60.5546887571966,51.78638741783984
2016-06-03T09:00:00+07:00,622.19,622.19,622.19,622.19,NaN,NaN,70.91914630434107,67.69864138767282,60.598362676443
2016-06-06T09:00:00+07:00,620.21002,620.21002,620.21002,620.21002,NaN,NaN,67.33872371677354,66.49122704632381,64.9148523970644
2016-06-07T09:00:00+07:00,626.20001,626.20001,626.20001,626.20001,NaN,NaN,71.95212041724116,75.0731821750038,69.75435020300013
2016-06-08T09:00:00+07:00,631.28003,631.28003,631.28003,631.28003,NaN,NaN,75.15702601720798,83.60514902616697,75.05651941583152
2016-06-09T09:00:00+07:00,632.16998,632.16998,632.16998,632.16998,NaN,NaN,75.68127887777078,98.00491761929811,85.56108294015628
2016-06-10T09:00:00+07:00,631.60999,631.60999,631.60999,631.60999,NaN,NaN,74.61429317222554,98.2123465437373,93.27413772973411
2016-06-13T09:00:00+07:00,624.46997,624.46997,624.46997,624.46997,NaN,NaN,62.512707305150144,76.14940571566986,90.78888995956841
2016-06-14T09:00:00+07:00,628.27002,628.27002,628.27002,628.27002,NaN,NaN,65.70112156286274,59.428410649551154,77.9300543029861
2016-06-15T09:00:00+07:00,628.96002,628.96002,628.96002,628.96002,NaN,NaN,66.26223597647603,40.421071659007204,58.66629600807607
2016-06-16T09:00:00+07:00,628.41998,628.41998,628.41998,628.41998,NaN,NaN,65.36097298984706,36.36043527393401,45.403305860830784
2016-06-17T09:00:00+07:00,622.53998,622.53998,622.53998,622.53998,NaN,NaN,56.37066289509774,19.748097006719377,32.17653464655353
2016-06-20T09:00:00+07:00,631.67999,631.67999,631.67999,631.67999,NaN,NaN,64.53636358543685,21.30511295684325,25.804548412498875
2016-06-21T09:00:00+07:00,634.39001,634.39001,634.39001,634.39001,NaN,NaN,66.5362266572022,31.64280978727245,24.23200658361169
2016-06-22T09:00:00+07:00,632.96997,632.96997,632.96997,632.96997,NaN,NaN,64.48419964026719,45.6481229829598,32.865348575691826
2016-06-23T09:00:00+07:00,637.56,637.56,637.56,637.56,NaN,NaN,67.92737428932786,51.50157117079197,42.93083464700806
2016-06-24T09:00:00+07:00,626.34998,626.34998,626.34998,626.34998,NaN,NaN,54.12608629769463,33.95411822017008,43.70127079130727
2016-06-27T09:00:00+07:00,627.15002,627.15002,627.15002,627.15002,NaN,NaN,54.83143053795962,21.039561907686444,35.49841709954949
2016-06-28T09:00:00+07:00,627.76001,627.76001,627.76001,627.76001,NaN,NaN,55.394573582055216,3.052368189695573,19.348682772517357
2016-06-29T09:00:00+07:00,635.71997,635.71997,635.71997,635.71997,NaN,NaN,62.04467092394803,15.935526901024076,13.342485666135355
2016-06-30T09:00:00+07:00,637.07001,637.07001,637.07001,637.07001,NaN,NaN,63.050827246878484,36.40010348764895,18.462666192789523
2016-07-01T09:00:00+07:00,641.78998,641.78998,641.78998,641.78998,NaN,NaN,66.40401143603717,64.09254849287187,38.809392960514955
2016-07-04T09:00:00+07:00,648.60999,648.60999,648.60999,648.60999,NaN,NaN,70.56122957478082,84.54272311487671,61.67845836513251
2016-07-05T09:00:00+07:00,650.67999,650.67999,650.67999,650.67999,NaN,NaN,71.7056488026572,96.32072297838145,81.65199819537668
2016-07-06T09:00:00+07:00,651.76001,651.76001,651.76001,651.76001,NaN,NaN,72.31047026646868,100.00000000000001,93.62114869775273
2016-07-07T09:00:00+07:00,662.39001,662.39001,662.39001,662.39001,NaN,NaN,77.42534235913928,100.00000000000001,98.77357432612716
2016-07-08T09:00:00+07:00,661.69,661.69,661.69,661.69,NaN,NaN,76.42417741621726,98.56767251812427,99.52255750604142
2016-07-11T09:00:00+07:00,653.81,653.81,653.81,653.81,NaN,NaN,66.06757050089068,82.31855304939396,93.6287418558394
2016-07-12T09:00:00+07:00,658.72998,658.72998,658.72998,658.72998,NaN,NaN,68.90125435417919,70.12347411285278,83.66989989345699
2016-07-13T09:00:00+07:00,671.64001,671.64001,671.64001,671.64001,NaN,NaN,74.83890426647923,67.8554858910295,73.43250435109206
2016-07-14T09:00:00+07:00,665.59003,665.59003,665.59003,665.59003,NaN,NaN,68.2614395224587,70.58488242258302,69.52128080882176
2016-07-15T09:00:00+07:00,666.39001,666.39001,666.39001,666.39001,NaN,NaN,68.65374702766458,69.50822699489761,69.31619843617004
2016-07-18T09:00:00+07:00,674.98999,674.98999,674.98999,674.98999,NaN,NaN,72.57787761487353,62.70300925533687,67.59870622427249
2016-07-19T09:00:00+07:00,667.14001,667.14001,667.14001,667.14001,NaN,NaN,64.62516523111535,46.540160808231,59.58379901948848
2016-07-20T09:00:00+07:00,658.63,658.63,658.63,658.63,NaN,NaN,57.29559591445405,26.47856183912425,45.240577300897364
2016-07-21T09:00:00+07:00,656.34998,656.34998,656.34998,656.34998,NaN,NaN,55.480051349222336,3.6507619490506706,25.556494865468633
2016-07-22T09:00:00+07:00,648.90002,648.90002,648.90002,648.90002,NaN,NaN,49.91445190019768,0,10.043107929391631
2016-07-25T09:00:00+07:00,647.84998,647.84998,647.84998,647.84998,NaN,NaN,49.165808731555686,0,1.2169206496835479
2016-07-26T09:00:00+07:00,649.75,649.75,649.75,649.75,NaN,NaN,50.60935358303385,1.7027231358472112,0.5675743786157371
2016-07-27T09:00:00+07:00,654.78003,654.78003,654.78003,654.78003,NaN,NaN,54.30854210712048,7.991597126630865,3.231440087492692
2016-07-28T09:00:00+07:00,658.73999,658.73999,658.73999,658.73999,NaN,NaN,57.036669240892834,18.210934199599315,9.30175148735913
2016-07-29T09:00:00+07:00,653.90997,653.90997,653.90997,653.90997,NaN,NaN,52.888702055165815,21.341926731250293,15.848152685826824
2016-08-01T09:00:00+07:00,649.03998,649.03998,649.03998,649.03998,NaN,NaN,49.017910588742225,15.053052740466638,18.20197122377208
2016-08-02T09:00:00+07:00,636.38,636.38,636.38,636.38,NaN,NaN,40.68238634200423,4.833715667498189,13.742898379738373
2016-08-03T09:00:00+07:00,632.42999,632.42999,632.42999,632.42999,NaN,NaN,38.48350112848458,0,6.628922802654942
2016-08-04T09:00:00+07:00,628.71997,628.71997,628.71997,628.71997,NaN,NaN,36.48862307101608,0,1.6112385558327293
2016-08-05T09:00:00+07:00,625.15002,625.15002,625.15002,625.15002,NaN,NaN,34.62848234419526,0,0
2016-08-08T09:00:00+07:00,625.31,625.31,625.31,625.31,NaN,NaN,34.78891692430571,0.23592855439837335,0.07864285146612444
2016-08-09T09:00:00+07:00,632.17999,632.17999,632.17999,632.17999,NaN,NaN,41.435781940025024,10.362137674918507,3.532688743105627
2016-08-10T09:00:00+07:00,644.56,644.56,644.56,644.56,NaN,NaN,51.10719576827417,34.875073505092665,15.157713244803181
2016-08-11T09:00:00+07:00,655.57001,655.57001,655.57001,655.57001,NaN,NaN,57.784231741486295,67.97247828402762,37.736563154679594
2016-08-12T09:00:00+07:00,651.76001,651.76001,651.76001,651.76001,NaN,NaN,54.985821186027174,87.15121411483706,63.33292196798578
2016-08-15T09:00:00+07:00,656.34003,656.34003,656.34003,656.34003,NaN,NaN,57.64146658221843,95.76609727421003,83.6299298910249
2016-08-16T09:00:00+07:00,657.71002,657.71002,657.71002,657.71002,NaN,NaN,58.43145421018308,95.76609727421003,92.89446955441905
2016-08-17T09:00:00+07:00,662.33002,662.33002,662.33002,662.33002,NaN,NaN,61.06834135718849,99.79448565621378,97.10889340154462
2016-08-18T09:00:00+07:00,663.70001,663.70001,663.70001,663.70001,NaN,NaN,61.8413420944737,100,98.52019431014128
2016-08-19T09:00:00+07:00,665.15002,665.15002,665.15002,665.15002,NaN,NaN,62.68582170328383,100,99.93149521873794
2016-08-22T09:00:00+07:00,659.67999,659.67999,659.67999,659.67999,NaN,NaN,57.51477024803779,93.85656709513694,97.95218903171231
2016-08-23T09:00:00+07:00,663.82001,663.82001,663.82001,663.82001,NaN,NaN,60.19137432481961,90.89305566290011,94.91654091934568
2016-08-24T09:00:00+07:00,663.38,663.38,663.38,663.38,NaN,NaN,59.760446252432345,87.41758303235663,90.72240193013123
2016-08-25T09:00:00+07:00,663.37,663.37,663.37,663.37,NaN,NaN,59.74997664485499,90.05304604869745,89.45456158131806
2016-08-26T09:00:00+07:00,669.14001,669.14001,669.14001,669.14001,NaN,NaN,63.70151597233173,93.01655748093428,90.1623955206628
2016-08-29T09:00:00+07:00,668.01001,668.01001,668.01001,668.01001,NaN,NaN,62.40929726113731,93.07192038408361,92.04717463790513
2016-08-30T09:00:00+07:00,672.81,672.81,672.81,672.81,NaN,NaN,65.60137805045547,96.57989027260585,94.22278937920792
2016-08-31T09:00:00+07:00,677.28003,677.28003,677.28003,677.28003,NaN,NaN,68.30094747074115,96.57989027260585,95.41056697643177
2016-09-01T09:00:00+07:00,673.03003,673.03003,673.03003,673.03003,NaN,NaN,63.220796767079584,84.30042884588565,92.48673646369912
2016-09-05T09:00:00+07:00,669.13,669.13,669.13,669.13,NaN,NaN,58.891975157609686,55.223175249721464,78.70116478940433
2016-09-06T09:00:00+07:00,670.45001,670.45001,670.45001,670.45001,NaN,NaN,59.89295278373133,29.239317968286006,56.254307354631045
2016-09-07T09:00:00+07:00,669.69,669.69,669.69,669.69,NaN,NaN,59.0021281758978,16.20204966930643,33.55484762910464
2016-09-08T09:00:00+07:00,674.20001,674.20001,674.20001,674.20001,NaN,NaN,62.56078490322652,27.540047892608115,24.32713851006686
2016-09-09T09:00:00+07:00,674.72998,674.72998,674.72998,674.72998,NaN,NaN,62.96757039462748,37.04176954806332,26.927955703325967
2016-09-12T09:00:00+07:00,667.41998,667.41998,667.41998,667.41998,NaN,NaN,54.21719753635224,32.445275667823914,32.34236436949846
2016-09-13T09:00:00+07:00,667.03003,667.03003,667.03003,667.03003,NaN,NaN,53.78779010592969,16.851197707353084,28.779414307746787
2016-09-14T09:00:00+07:00,662.56,662.56,662.56,662.56,NaN,NaN,48.99719059819296,0,16.43215779172568
2016-09-15T09:00:00+07:00,663.40997,663.40997,663.40997,663.40997,NaN,NaN,49.91073294523377,1.5774862773645812,6.142894661572568
2016-09-16T09:00:00+07:00,659.70001,659.70001,659.70001,659.70001,NaN,NaN,46.034841952543665,1.5774862773645812,1.0516575182430674
2016-09-19T09:00:00+07:00,666.54999,666.54999,666.54999,666.54999,NaN,NaN,53.25314000732607,12.38359401644672,5.179522190391974
2016-09-20T09:00:00+07:00,671.06,671.06,671.06,671.06,NaN,NaN,57.3025877330675,27.674415746986814,13.87849868026605
2016-09-21T09:00:00+07:00,674.59998,674.59998,674.59998,674.59998,NaN,NaN,60.2157364918372,55.179229401175526,31.74574638820303
2016-09-22T09:00:00+07:00,679.63,679.63,679.63,679.63,NaN,NaN,63.97669270453659,77.70645499542672,53.52003338119636
2016-09-23T09:00:00+07:00,681.22998,681.22998,681.22998,681.22998,NaN,NaN,65.10664273182519,94.17148032085538,75.68572157248589
2016-09-26T09:00:00+07:00,683.62,683.62,683.62,683.62,NaN,NaN,66.78278374422752,100,90.6259784387607
2016-09-27T09:00:00+07:00,689.21997,689.21997,689.21997,689.21997,NaN,NaN,70.37376477385081,100,98.0571601069518
2016-09-28T09:00:00+07:00,687.67999,687.67999,687.67999,687.67999,NaN,NaN,68.19059056472364,97.01003720781493,99.00334573593831
2016-09-29T09:00:00+07:00,688.92999,688.92999,688.92999,688.92999,NaN,NaN,69.03042272303489,95.17026522245284,97.3934341434226
2016-09-30T09:00:00+07:00,686.92999,686.92999,686.92999,686.92999,NaN,NaN,66.02669132011837,89.21673763532006,93.79901335519594
